method,map_name,num_agents,capacity,seed,completed_tasks,average_service_time,makespan,allocation_runtime_ms,allocation_runtime_ms_per_event,allocation_runtime_ms_per_step,generated_groups,assigned_tasks
tp_tsp,sorting,100,6,0,2600,929.1061538461538,2864.0,2769.1031106514856,13.776632391300923,0.9665281363530491,1300,2600
rgta_eff,sorting,100,6,0,2600,769.1946153846154,2684.0,7460.3967308066785,37.11640164580437,2.7785462684568634,1300,2600
tp_tsp,sorting,100,6,1,2600,911.9053846153846,2798.0,2856.0620269272476,14.209263815558446,1.0203865762512496,1300,2600
rgta_eff,sorting,100,6,1,2600,744.8815384615384,2634.0,7440.151282120496,37.01567802049998,2.823586824334154,1300,2600
tp_tsp,sorting,100,6,2,2600,936.7746153846153,2837.0,2873.556255828589,14.296299780241737,1.0125286313701864,1300,2600
rgta_eff,sorting,100,6,2,2600,773.4984615384616,2680.0,7448.65414488595,37.05798082032811,2.7783118779880454,1300,2600
tp_tsp,sorting,100,6,3,2600,921.6776923076923,2785.0,2832.2874397272244,14.090982287200122,1.016614299973878,1300,2600
rgta_eff,sorting,100,6,3,2600,738.8223076923077,2715.0,7479.557406157255,37.21172838884207,2.7538871156690923,1300,2600
tp_tsp,sorting,100,6,4,2600,915.7169230769231,2802.0,2855.008056969382,14.204020183927273,1.01855442631801,1300,2600
rgta_eff,sorting,100,6,4,2600,757.5992307692308,2688.0,7507.144659291953,37.348978404437574,2.7917979394912433,1300,2600
